Ticker,Price as of close 2021-03-26,Allocation
DXC,28.389999389648438,0.0
EMN,112.68000030517578,0.0
ETN,138.69000244140625,0.0
EBAY,60.83000183105469,0.0
ECL,213.3300018310547,0.0
EIX,60.68000030517578,0.0
EW,82.30000305175781,0.0
EA,132.85000610351562,0.0
EMR,91.56999969482422,0.0
ENPH,152.07000732421875,0.0
ETR,98.44000244140625,0.0
EOG,74.87999725341797,0.0
EFX,182.5,0.0
EQIX,683.6300048828125,0.0
EQR,72.68000030517578,0.0
ESS,284.3299865722656,0.0
EL,292.30999755859375,0.0
ETSY,202.32000732421875,0.0
EVRG,59.13999938964844,0.0
ES,85.79000091552734,0.0
RE,250.14999389648438,0.0
EXC,43.529998779296875,0.0
EXPE,176.4499969482422,0.0
EXPD,107.80000305175781,0.0
EXR,132.58999633789062,0.0
XOM,57.709999084472656,0.0
FFIV,210.44000244140625,0.0
FB,283.0199890136719,0.0
FAST,50.560001373291016,0.0
FRT,104.33000183105469,0.0
FDX,281.3399963378906,0.0
FIS,146.4199981689453,0.0
FITB,38.439998626708984,0.0
FE,34.27000045776367,0.0
FRC,170.08999633789062,0.0
FISV,123.61000061035156,0.0
FLT,278.4599914550781,0.0
FLIR,55.630001068115234,0.0
FMC,113.7699966430664,0.0
F,12.300000190734863,0.0
FTNT,182.77000427246094,0.0
FTV,71.26000213623047,0.0
FBHS,93.98999786376953,0.0
FOXA,37.79999923706055,0.0
FOX,36.16999816894531,0.0
BEN,29.399999618530273,0.0
FCX,32.959999084472656,0.0
GPS,29.510000228881836,0.0
GRMN,128.3699951171875,0.0
IT,185.83999633789062,0.0
GNRC,316.0400085449219,0.0
GD,181.5399932861328,0.0
GE,12.989999771118164,0.0
GIS,60.970001220703125,0.0
GM,56.52000045776367,0.0
GPC,118.55000305175781,0.0
GILD,65.23999786376953,0.0
GL,98.45999908447266,0.0
GPN,209.1699981689453,0.0
GS,327.3900146484375,0.0
GWW,399.3699951171875,0.0
HAL,21.790000915527344,0.0
HBI,20.549999237060547,0.0
HIG,67.69999694824219,0.0
HAS,98.5,0.0
HCA,191.07000732421875,0.0
PEAK,32.060001373291016,0.0
HSIC,67.9800033569336,0.0
HSY,159.27000427246094,0.0
HES,72.31999969482422,0.0
HPE,16.010000228881836,0.0
HLT,121.12000274658203,0.0
HFC,36.93000030517578,0.0
HOLX,73.41999816894531,0.0
HD,303.80999755859375,0.0
HON,218.52999877929688,0.0
HRL,47.90999984741211,0.0
HST,17.190000534057617,0.0
HWM,31.989999771118164,0.0
HPQ,31.65999984741211,0.0
HUM,423.6000061035156,0.0
HBAN,16.079999923706055,0.0
HII,203.16000366210938,0.0
IEX,206.5500030517578,0.0
IDXX,480.2200012207031,0.0
INFO,98.56999969482422,0.0
ITW,227.61000061035156,0.0
ILMN,401.4599914550781,0.0
INCY,81.75,0.0
IR,49.709999084472656,0.0
INTC,64.87000274658203,0.0
ICE,113.63999938964844,0.0
IBM,136.3800048828125,0.0
IP,55.11000061035156,0.0
IPG,28.440000534057617,0.0
IFF,140.52000427246094,0.0
INTU,376.5799865722656,0.0
ISRG,730.75,0.0
IVZ,24.760000228881836,0.0
IPGP,206.8699951171875,0.0
IQV,192.86000061035156,0.0
IRM,37.279998779296875,0.0
JKHY,155.19000244140625,0.0
J,128.6199951171875,0.0
JBHT,166.89999389648438,0.0
SJM,128.5,0.0
JNJ,164.92999267578125,0.0
JCI,59.9900016784668,0.0
JPM,155.08999633789062,0.0
JNPR,25.84000015258789,0.0
KSU,253.6199951171875,0.0
K,63.709999084472656,0.0
KEY,20.149999618530273,0.0
KEYS,142.19000244140625,0.0
KMB,137.1300048828125,0.0
KIM,19.209999084472656,0.0
KMI,16.799999237060547,0.0
KLAC,319.94000244140625,0.0
KHC,40.029998779296875,0.0
KR,37.22999954223633,0.0
LB,61.599998474121094,0.0
LHX,198.94000244140625,0.0
LH,252.85000610351562,0.0
LRCX,584.22998046875,0.0
LW,80.63999938964844,0.0
LVS,61.0,0.0
LEG,46.5,0.0
LDOS,96.19999694824219,0.0
LEN,102.8499984741211,0.0
LLY,185.30999755859375,0.0
LNC,62.13999938964844,0.0
LIN,281.3999938964844,0.0
LYV,84.04000091552734,0.0
LKQ,42.75,0.0
LMT,364.7099914550781,0.0
L,52.65999984741211,0.0
LOW,191.61000061035156,0.0
LUMN,13.15999984741211,0.0
LYB,105.56999969482422,0.0
MTB,155.13999938964844,0.0
MRO,11.09000015258789,0.0
MPC,55.02000045776367,0.0
MKTX,517.7999877929688,0.0
MAR,146.82000732421875,0.0
MMC,120.2300033569336,0.0
MLM,341.239990234375,0.0
MAS,60.04999923706055,0.0
MA,366.1400146484375,0.0
MKC,90.20999908447266,0.0
MXIM,93.13999938964844,0.0
MCD,225.2100067138672,0.0
MCK,194.08999633789062,0.0
MDT,118.55999755859375,0.0
MRK,77.38999938964844,0.0
MET,60.81999969482422,0.0
MTD,1163.0799560546875,0.0
MGM,37.68000030517578,0.0
MCHP,155.4199981689453,0.0
MU,87.98999786376953,0.0
MSFT,236.47999572753906,0.0
MAA,148.58999633789062,0.0
MHK,195.6699981689453,0.0
TAP,51.369998931884766,0.0
MDLZ,59.439998626708984,0.0
MPWR,350.9700012207031,0.0
MNST,91.6500015258789,0.0
MCO,304.1199951171875,0.0
MS,79.9800033569336,0.0
MOS,31.149999618530273,0.0
MSI,189.60000610351562,0.0
MSCI,424.8699951171875,0.0
NDAQ,150.72000122070312,0.0
NTAP,74.75,0.0
NFLX,508.04998779296875,7.0
NWL,26.639999389648438,0.0
NEM,61.5,120.0
NWSA,25.725000381469727,0.0
NWS,24.010000228881836,0.0
NEE,74.05999755859375,0.0
NLSN,25.5,0.0
NKE,132.99000549316406,0.0
NI,23.799999237060547,0.0
NSC,272.9100036621094,0.0
NTRS,105.8499984741211,0.0
NOC,319.0199890136719,0.0
NLOK,21.610000610351562,0.0
NCLH,26.81999969482422,0.0
NOV,14.029999732971191,0.0
NRG,37.400001525878906,0.0
NUE,79.30000305175781,0.0
NVDA,513.5700073242188,13.0
NVR,4722.740234375,0.0
NXPI,199.0,0.0
ORLY,506.739990234375,0.0
OXY,27.760000228881836,0.0
ODFL,235.75,0.0
OMC,75.5199966430664,0.0
OKE,51.18000030517578,0.0
ORCL,70.25,0.0
OTIS,69.04000091552734,0.0
PCAR,93.68000030517578,0.0
PKG,135.52000427246094,0.0
PH,317.5899963378906,0.0
PAYX,100.81999969482422,0.0
PAYC,372.6099853515625,0.0
PYPL,241.02999877929688,0.0
PENN,106.58000183105469,0.0
PNR,62.2400016784668,0.0
PBCT,18.030000686645508,0.0
PEP,142.6999969482422,0.0
PKI,129.5500030517578,0.0
PRGO,42.0099983215332,0.0
PFE,36.25,0.0
PM,90.58000183105469,0.0
PSX,84.30999755859375,0.0
PNW,80.22000122070312,0.0
PXD,164.80999755859375,0.0
PNC,179.67999267578125,0.0
POOL,341.8599853515625,9.0
PPG,154.82000732421875,0.0
PPL,29.270000457763672,0.0
PFG,60.630001068115234,0.0
PG,135.4499969482422,0.0
PGR,95.25,0.0
PLD,106.77999877929688,0.0
PRU,91.9800033569336,0.0
PEG,59.29999923706055,0.0
PSA,244.58999633789062,0.0
PHM,52.619998931884766,0.0
PVH,101.9000015258789,0.0
QRVO,182.5,0.0
PWR,87.13999938964844,0.0
QCOM,132.99000549316406,0.0
DGX,129.24000549316406,0.0
RL,122.16000366210938,0.0
RJF,123.58999633789062,0.0
RTX,78.16999816894531,0.0
O,64.22000122070312,0.0
REG,57.970001220703125,0.0
REGN,476.9100036621094,0.0
RF,21.0,0.0
RSG,101.29000091552734,0.0
RMD,190.92999267578125,0.0
RHI,77.13999938964844,0.0
ROK,273.54998779296875,0.0
ROL,34.189998626708984,0.0
ROP,410.3599853515625,0.0
ROST,122.36000061035156,0.0
RCL,84.55999755859375,0.0
SPGI,359.54998779296875,0.0
CRM,209.08999633789062,0.0
SBAC,282.57000732421875,0.0
SLB,28.309999465942383,0.0
STX,76.0199966430664,0.0
SEE,46.810001373291016,0.0
SRE,132.13999938964844,0.0
NOW,495.0,0.0
SHW,759.02001953125,0.0
SPG,114.66999816894531,0.0
SWKS,182.17999267578125,0.0
SNA,229.6300048828125,0.0
SO,61.65999984741211,0.0
LUV,61.290000915527344,0.0
SWK,202.07000732421875,0.0
SBUX,109.9000015258789,0.0
STT,85.88999938964844,0.0
STE,193.67999267578125,0.0
SYK,240.97999572753906,0.0
SIVB,491.9800109863281,0.0
SYF,41.31999969482422,0.0
SNPS,242.75,0.0
SYY,80.62999725341797,0.0
TMUS,122.98999786376953,0.0
TROW,178.1300048828125,0.0
TTWO,174.2899932861328,0.0
TPR,41.79999923706055,0.0
TGT,200.9499969482422,0.0
TEL,128.75,0.0
TDY,400.7799987792969,0.0
TFX,413.0199890136719,0.0
TER,119.0199966430664,0.0
TSLA,618.7100219726562,0.0
TXN,188.1999969482422,0.0
TXT,54.70000076293945,0.0
TMO,460.05999755859375,0.0
TJX,66.04000091552734,0.0
TSCO,178.47999572753906,0.0
TT,168.08999633789062,0.0
TDG,586.4400024414062,0.0
TRV,153.63999938964844,0.0
TRMB,74.69999694824219,0.0
TFC,59.349998474121094,0.0
TWTR,61.2599983215332,0.0
TYL,419.4800109863281,0.0
TSN,75.9800033569336,0.0
UDR,44.7599983215332,0.0
ULTA,303.0,0.0
USB,56.209999084472656,0.0
UAA,22.360000610351562,0.0
UA,18.309999465942383,0.0
UNP,222.9199981689453,0.0
UAL,56.83000183105469,0.0
UNH,376.4800109863281,0.0
UPS,167.97999572753906,0.0
URI,329.8599853515625,0.0
UHS,135.14999389648438,0.0
UNM,27.719999313354492,0.0
VLO,73.11000061035156,0.0
VAR,176.60000610351562,0.0
VTR,54.869998931884766,0.0
VRSN,199.67999267578125,0.0
VRSK,178.6300048828125,0.0
VZ,58.18000030517578,0.0
VRTX,214.63999938964844,0.0
VFC,80.20999908447266,0.0
VIAC,48.22999954223633,0.0
VTRS,14.359999656677246,0.0
V,213.52999877929688,0.0
VNO,47.29999923706055,0.0
VMC,170.33999633789062,0.0
WRB,75.81999969482422,0.0
WAB,78.5,0.0
WMT,135.1300048828125,0.0
WBA,52.029998779296875,0.0
DIS,185.9199981689453,0.0
WM,129.8000030517578,0.0
WAT,281.2200012207031,0.0
WEC,93.02999877929688,0.0
WFC,39.7599983215332,0.0
WELL,73.38999938964844,0.0
WST,280.30999755859375,0.0
WDC,67.27999877929688,0.0
WU,25.3700008392334,0.0
WRK,53.58000183105469,0.0
WY,35.439998626708984,0.0
WHR,223.08999633789062,0.0
WMB,24.559999465942383,0.0
WLTW,229.36000061035156,0.0
WYNN,127.43000030517578,0.0
XEL,66.30999755859375,0.0
XLNX,123.13999938964844,0.0
XYL,104.76000213623047,0.0
YUM,108.05999755859375,0.0
ZBRA,476.9599914550781,0.0
ZBH,161.32000732421875,0.0
ZION,55.849998474121094,0.0
ZTS,156.14999389648438,0.0
