Ticker,Price as of close 2021-11-05,Allocation
CDAY,123.47000122070312,0.0
CERN,75.52999877929688,0.0
CF,59.20000076293945,0.0
CRL,375.2300109863281,0.0
SCHW,81.1500015258789,0.0
CHTR,689.3200073242188,0.0
CVX,114.73999786376953,0.0
CMG,1794.3499755859375,0.0
CB,193.19000244140625,0.0
CHD,88.77999877929688,0.0
CI,214.1199951171875,0.0
CINF,126.08999633789062,0.0
CTAS,441.95001220703125,0.0
CSCO,57.06999969482422,0.0
C,66.98999786376953,0.0
CFG,47.790000915527344,0.0
CTXS,89.19999694824219,0.0
CLX,163.25999450683594,3.0
CME,221.7100067138672,0.0
CMS,60.52000045776367,0.0
KO,56.84000015258789,0.0
CTSH,79.91000366210938,0.0
CL,77.83999633789062,0.0
CMCSA,53.900001525878906,0.0
CMA,87.55000305175781,0.0
CAG,32.59000015258789,0.0
COP,75.44999694824219,0.0
ED,78.20999908447266,0.0
STZ,222.69000244140625,0.0
COO,424.2200012207031,0.0
CPRT,153.9199981689453,0.0
GLW,38.34000015258789,0.0
CTVA,47.599998474121094,0.0
COST,513.1199951171875,0.0
CTRA,21.579999923706055,0.0
CCI,180.1300048828125,0.0
CSX,35.40999984741211,0.0
CMI,237.07000732421875,0.0
CVS,93.77999877929688,0.0
DHI,92.5,0.0
DHR,292.0799865722656,0.0
DRI,154.47999572753906,0.0
DVA,109.36000061035156,0.0
DE,355.20001220703125,0.0
DAL,44.290000915527344,0.0
XRAY,55.810001373291016,0.0
DVN,43.58000183105469,0.0
DXCM,635.4600219726562,0.0
FANG,113.79000091552734,0.0
DLR,155.47000122070312,0.0
DFS,116.47000122070312,0.0
DISCA,26.520000457763672,0.0
DISCK,25.68000030517578,0.0
DISH,37.86000061035156,0.0
DG,225.6300048828125,0.0
DLTR,110.0,0.0
D,76.52999877929688,0.0
DPZ,495.8800048828125,21.0
DOV,171.2899932861328,0.0
DOW,58.310001373291016,0.0
DTE,114.12999725341797,0.0
DUK,101.68000030517578,0.0
DRE,56.040000915527344,0.0
DD,80.4000015258789,0.0
DXC,34.33000183105469,0.0
EMN,111.83000183105469,0.0
ETN,171.3000030517578,0.0
EBAY,75.56999969482422,0.0
ECL,230.67999267578125,0.0
EIX,64.05000305175781,0.0
EW,118.6500015258789,0.0
EA,139.57000732421875,0.0
EMR,97.93000030517578,0.0
ENPH,237.89999389648438,0.0
ETR,104.25,0.0
EOG,95.12000274658203,0.0
EFX,284.55999755859375,0.0
EQIX,781.9199829101562,0.0
EQR,84.45999908447266,0.0
ESS,337.0799865722656,0.0
EL,349.5,0.0
ETSY,260.1199951171875,0.0
EVRG,64.87999725341797,0.0
ES,84.41000366210938,0.0
RE,273.54998779296875,0.0
EXC,54.13999938964844,0.0
EXPE,182.1699981689453,0.0
EXPD,125.16999816894531,0.0
EXR,194.60000610351562,0.0
XOM,65.0199966430664,0.0
FFIV,221.67999267578125,0.0
FAST,58.22999954223633,0.0
FRT,132.55999755859375,0.0
FDX,242.77000427246094,0.0
FIS,113.66000366210938,0.0
FITB,44.08000183105469,0.0
FE,39.06999969482422,0.0
FRC,219.0500030517578,0.0
FISV,100.36000061035156,0.0
FLT,244.75999450683594,0.0
FMC,106.62999725341797,0.0
F,19.290000915527344,0.0
FTNT,341.19000244140625,0.0
FTV,78.70999908447266,0.0
FBHS,102.36000061035156,0.0
FOXA,41.47999954223633,0.0
FOX,38.61000061035156,0.0
BEN,35.880001068115234,0.0
FCX,37.040000915527344,0.0
GPS,24.889999389648438,0.0
GRMN,142.17999267578125,0.0
IT,331.4599914550781,0.0
GNRC,442.8800048828125,0.0
GD,201.0,0.0
GE,108.73999786376953,0.0
GIS,62.650001525878906,0.0
GM,58.52000045776367,0.0
GPC,136.36000061035156,0.0
GILD,66.31999969482422,0.0
GL,94.8499984741211,0.0
GPN,136.75,0.0
GS,407.0799865722656,0.0
GWW,472.92999267578125,0.0
HAL,24.690000534057617,0.0
HBI,17.989999771118164,0.0
HIG,71.83000183105469,0.0
HAS,96.0,0.0
HCA,248.27000427246094,0.0
PEAK,34.2400016784668,0.0
HSIC,80.0999984741211,0.0
HSY,175.38999938964844,0.0
HES,82.55000305175781,0.0
HPE,15.460000038146973,0.0
HLT,151.83999633789062,0.0
HOLX,68.97000122070312,0.0
HD,368.3999938964844,0.0
HON,226.05999755859375,0.0
HRL,43.209999084472656,0.0
HST,18.3700008392334,0.0
HWM,33.400001525878906,0.0
HPQ,31.950000762939453,0.0
HUM,453.42999267578125,0.0
HBAN,15.850000381469727,0.0
HII,194.02000427246094,0.0
IEX,234.50999450683594,0.0
IDXX,637.4000244140625,0.0
INFO,126.66000366210938,0.0
ITW,234.07000732421875,0.0
ILMN,408.1400146484375,0.0
INCY,67.86000061035156,0.0
IR,57.25,0.0
INTC,50.91999816894531,0.0
ICE,136.0800018310547,0.0
IBM,123.61000061035156,0.0
IP,48.869998931884766,0.0
IPG,36.41999816894531,0.0
IFF,143.60000610351562,0.0
INTU,614.989990234375,0.0
ISRG,364.95001220703125,0.0
IVZ,25.979999542236328,0.0
IPGP,171.36000061035156,0.0
IQV,247.19000244140625,0.0
IRM,47.650001525878906,0.0
JKHY,158.35000610351562,0.0
J,142.6300048828125,0.0
JBHT,193.27000427246094,0.0
SJM,125.77999877929688,0.0
JNJ,163.42999267578125,0.0
JCI,74.62999725341797,0.0
JPM,168.0500030517578,0.0
JNPR,31.290000915527344,0.0
KSU,308.4100036621094,0.0
K,62.560001373291016,0.0
KEY,23.68000030517578,0.0
KEYS,183.67999267578125,0.0
KMB,132.22999572753906,0.0
KIM,24.34000015258789,0.0
KMI,16.950000762939453,0.0
KLAC,416.7300109863281,0.0
KHC,37.84000015258789,0.0
KR,42.31999969482422,0.0
LHX,223.97000122070312,0.0
LH,274.8399963378906,0.0
LRCX,610.77001953125,0.0
LW,57.65999984741211,0.0
LVS,42.63999938964844,0.0
LEG,44.150001525878906,0.0
LDOS,94.69000244140625,0.0
LEN,104.29000091552734,0.0
LLY,265.0,0.0
LNC,72.45999908447266,0.0
LIN,331.989990234375,0.0
LYV,123.80000305175781,0.0
LKQ,57.279998779296875,0.0
LMT,339.8900146484375,0.0
L,57.220001220703125,0.0
LOW,235.5399932861328,0.0
LUMN,14.109999656677246,0.0
LYB,92.97000122070312,0.0
MTB,155.08999633789062,0.0
MRO,17.06999969482422,0.0
MPC,65.80999755859375,0.0
MKTX,388.30999755859375,0.0
MAR,167.61000061035156,0.0
MMC,161.4499969482422,0.0
MLM,412.32000732421875,0.0
MAS,64.16999816894531,0.0
MA,348.7900085449219,0.0
MTCH,160.72999572753906,0.0
MKC,81.2300033569336,0.0
MCD,254.7100067138672,0.0
MCK,221.69000244140625,0.0
MDT,122.9800033569336,0.0
MRK,81.61000061035156,0.0
FB,341.1300048828125,0.0
MET,63.9900016784668,0.0
MTD,1518.530029296875,0.0
MGM,50.369998931884766,0.0
MCHP,85.76000213623047,0.0
MU,72.91999816894531,0.0
MSFT,336.05999755859375,0.0
MAA,202.35000610351562,0.0
MRNA,236.99000549316406,40.0
MHK,177.0,0.0
TAP,46.61000061035156,0.0
MDLZ,62.2599983215332,0.0
MPWR,546.280029296875,0.0
MNST,91.62999725341797,0.0
MCO,387.1099853515625,0.0
MS,99.87000274658203,0.0
MOS,37.349998474121094,0.0
MSI,247.44000244140625,0.0
MSCI,653.3400268554688,0.0
NDAQ,212.8300018310547,0.0
NTAP,91.05000305175781,0.0
NFLX,645.719970703125,4.0
NWL,24.1299991607666,0.0
NEM,56.36000061035156,37.0
NWSA,24.3700008392334,0.0
NWS,24.260000228881836,0.0
NEE,85.52999877929688,0.0
NLSN,21.34000015258789,0.0
NKE,177.50999450683594,0.0
NI,25.309999465942383,0.0
NSC,283.8999938964844,0.0
NTRS,123.56999969482422,0.0
NOC,364.3699951171875,0.0
NLOK,24.770000457763672,0.0
NCLH,28.920000076293945,0.0
NRG,36.279998779296875,0.0
NUE,112.19999694824219,0.0
NVDA,297.5199890136719,30.0
NVR,5089.240234375,0.0
NXPI,224.25,0.0
ORLY,638.0800170898438,0.0
OXY,33.41999816894531,0.0
ODFL,348.8299865722656,0.0
OMC,68.80000305175781,0.0
OKE,64.72000122070312,0.0
ORCL,94.94999694824219,0.0
OGN,36.279998779296875,160.0
OTIS,81.70999908447266,0.0
PCAR,90.0,0.0
PKG,135.3800048828125,0.0
PH,325.75,0.0
PAYX,124.62999725341797,0.0
PAYC,504.3999938964844,0.0
PYPL,225.77999877929688,0.0
PENN,61.7599983215332,0.0
PNR,74.30999755859375,0.0
PBCT,17.969999313354492,0.0
PEP,166.0,0.0
PKI,168.83999633789062,0.0
PFE,48.61000061035156,0.0
PM,94.30000305175781,0.0
PSX,77.7699966430664,0.0
PNW,64.55999755859375,0.0
PXD,185.3000030517578,0.0
PNC,207.10000610351562,0.0
POOL,517.969970703125,16.0
PPG,163.08999633789062,0.0
PPL,28.719999313354492,0.0
PFG,68.94999694824219,0.0
PG,146.0399932861328,0.0
PGR,95.83999633789062,0.0
PLD,146.69000244140625,0.0
PRU,110.91999816894531,0.0
PTC,125.94000244140625,0.0
PEG,64.19000244140625,0.0
PSA,322.8800048828125,0.0
PHM,50.43000030517578,0.0
PVH,122.91000366210938,0.0
QRVO,156.07000732421875,0.0
PWR,117.41999816894531,0.0
QCOM,163.02999877929688,0.0
DGX,140.5500030517578,0.0
RL,127.54000091552734,0.0
RJF,100.0,0.0
RTX,91.18000030517578,0.0
O,71.7699966430664,0.0
REG,75.94999694824219,0.0
REGN,611.5399780273438,0.0
RF,24.309999465942383,0.0
RSG,132.75999450683594,0.0
RMD,260.54998779296875,0.0
RHI,118.76000213623047,0.0
ROK,339.010009765625,0.0
ROL,35.86000061035156,0.0
ROP,484.29998779296875,0.0
ROST,119.6500015258789,0.0
RCL,96.66999816894531,0.0
SPGI,460.2900085449219,0.0
CRM,307.25,0.0
SBAC,344.2099914550781,0.0
SLB,33.5099983215332,0.0
STX,96.75,0.0
SEE,62.91999816894531,0.0
SRE,127.3499984741211,0.0
NOW,692.010009765625,0.0
SHW,319.0299987792969,0.0
SPG,170.5,0.0
SWKS,164.05999755859375,0.0
SNA,212.00999450683594,0.0
SO,63.099998474121094,0.0
LUV,52.22999954223633,0.0
SWK,183.8300018310547,0.0
SBUX,116.91000366210938,0.0
STT,95.66999816894531,0.0
STE,224.5800018310547,0.0
SYK,276.1600036621094,0.0
SIVB,747.52001953125,0.0
SYF,49.189998626708984,0.0
SNPS,340.75,0.0
SYY,81.30999755859375,0.0
TMUS,122.66999816894531,0.0
TROW,221.07000732421875,0.0
TTWO,187.1999969482422,0.0
TPR,42.5099983215332,0.0
TGT,254.27000427246094,0.0
TEL,158.8000030517578,0.0
TDY,446.3500061035156,0.0
TFX,353.30999755859375,0.0
TER,144.22000122070312,0.0
TSLA,1222.0899658203125,0.0
TXN,193.39999389648438,0.0
TXT,77.44000244140625,0.0
TMO,616.7999877929688,0.0
TJX,71.19999694824219,0.0
TSCO,220.0500030517578,0.0
TT,184.69000244140625,0.0
TDG,665.1400146484375,0.0
TRV,159.60000610351562,0.0
TRMB,86.37999725341797,0.0
TFC,64.29000091552734,0.0
TWTR,53.150001525878906,0.0
TYL,533.0999755859375,0.0
TSN,81.55999755859375,0.0
UDR,54.810001373291016,0.0
ULTA,391.8500061035156,0.0
USB,60.689998626708984,0.0
UAA,25.020000457763672,0.0
UA,21.34000015258789,0.0
UNP,238.8300018310547,0.0
UAL,52.709999084472656,0.0
UNH,455.80999755859375,0.0
UPS,208.22000122070312,0.0
URI,391.9599914550781,0.0
UHS,129.8800048828125,0.0
VLO,77.91999816894531,0.0
VTR,53.97999954223633,0.0
VRSN,232.66000366210938,0.0
VRSK,214.58999633789062,0.0
VZ,52.2400016784668,0.0
VRTX,192.85000610351562,0.0
VFC,74.04000091552734,0.0
VIAC,36.34000015258789,0.0
VTRS,13.729999542236328,0.0
V,216.6699981689453,0.0
VNO,44.59000015258789,0.0
VMC,196.05999755859375,0.0
WRB,80.58000183105469,0.0
WAB,94.20999908447266,0.0
WMT,150.22999572753906,0.0
WBA,50.20000076293945,0.0
DIS,175.6300048828125,0.0
WM,159.88999938964844,0.0
WAT,343.05999755859375,0.0
WEC,90.87000274658203,0.0
WFC,50.439998626708984,0.0
WELL,84.5999984741211,0.0
WST,403.7799987792969,0.0
WDC,56.18000030517578,0.0
WU,18.110000610351562,0.0
WRK,48.7599983215332,0.0
WY,38.33000183105469,0.0
WHR,218.13999938964844,0.0
WMB,28.559999465942383,0.0
WLTW,231.30999755859375,0.0
WYNN,96.91999816894531,0.0
XEL,63.79999923706055,0.0
XLNX,198.50999450683594,0.0
XYL,131.00999450683594,0.0
YUM,126.68000030517578,0.0
ZBRA,607.5,0.0
ZBH,141.66000366210938,0.0
ZION,64.80999755859375,0.0
ZTS,216.72999572753906,0.0
